basic_trend_following,basic_mean_reversion,basic_breakout,basic_momentum,portfolio_enhanced_momentum,portfolio_enhanced_trend,portfolio_enhanced_breakout,portfolio_enhanced_mean_reversion
100001057.58993042,100709546.16462064,100000000.0,100015478.75121827,1016099.1587128,1016099.1587128,1000000.0,1000000.0
99984644.6169818,100675608.04911594,100000000.0,99999065.77826966,1000446.5047527466,1000446.5047527466,1000000.0,1000000.0
99995627.39575103,100659688.2314773,100000000.0,100010048.55703887,1010920.5143141197,1010920.5143141197,1000000.0,1000000.0
99981630.7597626,100409514.9031368,100000000.0,99996051.92105044,997572.2622687628,997572.2622687628,1000000.0,1000000.0
100015800.8877882,100476636.35093059,100000000.0,100030222.04907607,1030159.4840615699,1030159.4840615699,1000000.0,1000000.0
100014393.78719366,100713358.2370552,100000000.0,100034466.5700155,1034207.3806674592,1034207.3806674592,1000000.0,1000000.0
100029520.83234796,100854119.9114727,100000000.0,100057829.28365232,1056487.8336524188,1056487.8336524188,1000000.0,1000000.0
100041110.41639714,101189161.50343455,100000000.0,100055217.07253352,1054002.887465077,1054775.7952847756,1000000.0,1000000.0
100051367.83783565,101021305.07678927,100000000.0,100048466.66623873,1047581.3558114619,1049279.3895888582,1000000.0,1000000.0
100044048.46766111,101064927.98812999,100000000.0,100029101.06114854,1029159.228216878,1031510.5122129297,1000000.0,1000000.0
100087917.92617929,100835425.7282051,100000000.0,100075968.01398176,1073742.858887955,1075937.342532995,1000000.0,1000000.0
100080214.71867889,100618866.46964969,100000000.0,100073150.0400908,1071062.174533625,1072990.2797126074,1000000.0,1000000.0
100052950.34497786,100801745.64390887,100000000.0,100080440.90302104,1076191.09614497,1078045.4569956658,1000000.0,1000000.0
100053662.43370226,100926850.40098037,100000000.0,100079669.71821496,1075534.9762964908,1077311.843724606,1000000.0,1000000.0
100022661.04631141,101123032.14518584,100000000.0,100055286.29707551,1052339.4968197912,1054116.3642479067,1000000.0,1000000.0
100035232.0763616,101120514.86174144,100000000.0,100054111.66474028,1051222.0916751695,1053752.1184376825,1000000.0,1000000.0
100029707.56950626,100859631.3360237,100000000.0,100046276.93033147,1043769.0595454442,1046424.6183490439,1000000.0,1000000.0
100049969.1563955,100868055.3440174,100000000.0,100066589.52826524,1063092.043215235,1065274.678872738,1000000.0,1000000.0
100037285.44409269,100812422.63732947,100000000.0,100053873.88315201,1050995.8946243413,1053178.5302818443,1000000.0,1000000.0
100032992.25582835,101469563.25545253,100000000.0,100049569.88625659,1046901.5851718457,1049084.2208293488,1000000.0,1000000.0
100028319.81894308,101574221.66409625,100000000.0,100044885.68593507,1042445.5955139019,1044628.231171405,1000000.0,1000000.0
100016907.24846129,101240612.28900374,100000000.0,100033444.38289918,1031561.7040272326,1033744.3396847356,1000000.0,1000000.0
99988918.83343768,100998495.2421316,100000000.0,100005385.50358799,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99988918.83343768,100923793.53926663,100000000.0,100012727.3556169,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99988918.83343768,100592068.01974219,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99988918.83343768,100689651.52453032,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99988918.83343768,100842214.76775035,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99988918.83343768,101111440.35824455,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99988918.83343768,100388226.27650133,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99988918.83343768,100420689.404244,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99965064.52187127,99959914.89180097,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99965064.52187127,99640673.54014182,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99965064.52187127,99509973.7300595,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99965064.52187127,99485991.24028553,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99954675.30559391,99524750.13690183,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
99986514.2024166,99903188.40021724,100000000.0,99995501.4139292,1004869.8318949477,1033744.3396847356,1000000.0,1000000.0
100008562.5058429,100325149.3337494,100000000.0,100018503.11419699,1027983.6964970225,1057523.178554392,1000000.0,1000000.0
99984324.92648685,100851077.57412377,100000000.0,99991984.45451635,1002574.7515688882,1031383.2310512019,1000000.0,1000000.0
99974591.66956532,100908516.27896549,100000000.0,99981335.16796449,992371.1010534037,1020886.0266387381,1000000.0,1000000.0
99986903.18696965,100805226.6955403,100000000.0,99994805.36378734,1005277.6154834632,1034163.8550021407,1000000.0,1000000.0
100001393.58544856,100815462.6113472,100000000.0,100010659.50253007,1020468.3130167697,1049791.5812686412,1000000.0,1000000.0
100009359.88081679,101235671.59220809,100000000.0,100019375.53281847,1028819.6073980526,1058383.138191916,1000000.0,1000000.0
100026406.74268973,100286374.25471337,100000000.0,100038026.73234591,1046690.3183368142,1076767.9805025726,1000000.0,1000000.0
100036017.7121695,100079325.28260684,100000000.0,100016544.7908543,1026107.3222547013,1055592.8219681839,1000000.0,1000000.0
100031902.28285378,100479883.21609373,100000000.0,100035344.33436187,1044120.1694879523,1074123.8897630847,1000000.0,1000000.0
100047410.02659705,101098314.70234802,100000000.0,100026235.24268183,1035392.2619831578,1065144.8847460207,1000000.0,1000000.0
100078524.28176893,101550369.44731544,100000000.0,100045534.04080455,1053883.4717420624,1084168.0773160134,1000000.0,1000000.0
100117312.55634153,101584499.0717573,100000000.0,100069294.44560635,1076649.58527683,1107589.1604949357,1000000.0,1000000.0
100111750.18544643,101565486.79812358,100000000.0,100054605.15233456,1062574.9884355483,1093109.6445764175,1000000.0,1000000.0
100130797.51794298,101923270.4647858,100000000.0,100058606.31425595,1066408.7154841097,1097053.6660253364,1000000.0,1000000.0
100115719.50134139,101957380.7358229,100000000.0,100043236.59125787,1056375.8411062807,1086732.1508941762,1000000.0,1000000.0
100094252.83611393,102017797.0689957,100000000.0,100020989.78781933,1040223.4184950164,1070115.0312025878,1000000.0,1000000.0
100103271.74465016,102142264.89810108,100000000.0,100029271.10391968,1041553.2277115871,1071483.0983619578,1000000.0,1000000.0
100101691.50293148,102390488.99233554,100000000.0,100025229.95009759,1041553.2277115871,1057595.867121303,1000000.0,1000000.0
100137670.21953103,102414153.14691184,100000000.0,100062418.5725732,1041553.2277115871,1057595.867121303,1000000.0,1000000.0
100101890.53317225,102590939.69175456,100000000.0,100030728.99583393,1041553.2277115871,1023736.4068296507,1000000.0,1000000.0
100109077.46890862,102499211.35209678,100000000.0,100042093.32711804,1041553.2277115871,1007840.6027777893,1000000.0,1000000.0
100162530.59106663,102451921.0650432,100000000.0,100095384.13630813,1041553.2277115871,1031418.4866262015,1000000.0,1000000.0
100135103.91187058,102323318.92782901,99991440.65860593,100069105.05265266,1032636.2813385803,1013944.5412890972,991440.658605933,1000000.0
100092703.70797542,102088359.6756203,99958723.40319669,100024175.14951155,998552.1154518969,1005176.1220263746,958723.4031966955,1000000.0
100073696.72278178,102084812.17928194,99934233.51486105,100001866.92843795,998552.1154518969,1003878.2053138085,934233.5148610509,1000000.0
100116903.91307038,102063581.99601482,99972135.53217974,100048658.43164417,998552.1154518969,1006512.9064361328,934233.5148610509,1000000.0
100131054.72693469,101695602.81582282,99981426.70952377,100063294.35163212,998552.1154518969,1010441.4738241765,934233.5148610509,1000000.0
100110562.82814181,101852008.81039642,99962178.32348469,100065758.68832912,998552.1154518969,1035317.9674564695,934233.5148610509,1000000.0
100125721.93524729,102499954.24440216,99976417.52837846,100080404.47651197,998552.1154518969,1033993.3325656774,934233.5148610509,1000000.0
100115629.59931737,102215494.67380355,99970032.82164621,100069938.26590931,998552.1154518969,1030543.8488335967,934233.5148610509,1000000.0
100067312.62074345,102239511.52899383,99935128.00426228,100018988.16197842,962553.5687804983,1018185.6479797461,934233.5148610509,1000000.0
100079922.76179495,102268560.9089825,99936525.91062766,100030786.55171293,962553.5687804983,1028728.0492359111,934233.5148610509,1000000.0
100099342.20235553,102446923.81589149,99942354.95379308,100055342.90657833,962553.5687804983,1047135.6120732743,934233.5148610509,1000000.0
100113838.26186432,102319745.44895194,99933319.54303914,100058044.576336,962553.5687804983,1060876.3336697412,934233.5148610509,1000000.0
100108130.15043238,102322764.64233516,99947492.99227566,100069374.47737142,962553.5687804983,1055465.6515474364,934233.5148610509,1000000.0
100106591.80957709,102169014.90407489,99959832.76194072,100082375.05178934,962553.5687804983,1054007.468142492,934233.5148610509,1000000.0
100102503.26017714,101952549.92765115,99975425.69289294,100096842.61356682,962553.5687804983,1050131.9584562792,934233.5148610509,1000000.0
100098106.68867323,101892772.84717868,99998912.20431206,100120244.41191936,962553.5687804983,1045964.4765983582,934233.5148610509,1000000.0
